,URL*,ID*,Requirement*,Conformance*,Actor*,Sub-Requirement(s),Conditionality,Conditionality Description,Verifiable?,Verifiability Details,Planning To Test?,Planning To Test Details,Page,Section,Same As…,Section #,Grouping,Scope,Scope Description,Priority,Test Plan,Simulation Approach,client testing simulation implementation group,client simulation status,Test location,Test name,Notes,Questions
87,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/components.html#subscriptions-and-fhir-versions,89,Servers SHALL look for this [Subscription.channel.payload element] parameter during subscription negotiation,DEPRECATED,,,,,,,,,,,,,,,,,,,,,,,added to Requirement 90,
88,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/components.html#subscriptions-and-fhir-versions,90,"Servers SHALL look for this [Subscription.channel.payload element] parameter during subscription negotiation and SHALL not accept requests for notification FHIR versions it cannot support (servers MAY reject or coerce, according to their policies)",SHALL,Server,,,,Yes,,Yes,"NOTE: Inferno doesn't currently support versions other than R4 so wouldn't actually be able to receive notifications in other versions, but that isn't necessary to verify the requirement.",components,subscriptions-and-fhir-versions,,2.2.2.2,Subscription Creation,,,,,SIMULATED: Inferno will reject Subscriptions that specify a FHIR version other than R4,,,,,,
89,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/components.html#subscriptions-and-fhir-versions,91,"servers MAY reject or coerce [the FHIR version requested via the Subscription.channel.payload element], according to their policies",DEPRECATED,,,,,,,,,,,,,,,,,,,,,,,added to Requirement 90,
90,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/channels.html#rest-hook-1,92,Server may send notifications of type heartbeat at any time.,MAY,Server,,,,Yes,,No,"MAY requirement, support for which doesn't imply other requirements.",channels,rest-hook-1,,2.4.0.1,Heartbeat - Rest Hook,,,,,NOT SIMULATED: Inferno will send heartbeat notifications as directed by requirements 93 and 94.,,,,,,IG AUTHORS: what is the intention of this requirement and how does it square with requirements 93 and 94 which proscribe when servers send heartbeat notifications?
91,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-definitions.html#root,93,"Subscription.channel.extension:heartbeatPeriod: If present, a 'hearbeat' notification (keepalive) is sent via this channel with an the interval period equal to this elements integer value in seconds.  ",SHALL,Server,,,,Yes,,Yes,,StructureDefinition-backport-subscription-definitions,root,,5.10.5,Heartbeat,,,,"Create a Subscription with a heartbeat period set for X seconds, wait for notifications to come in for Y seconds and validate that X/Y heartbeat notifications were received (probably some fudge factor)","SIMULATED: If a client submits a subscription with a heartbeat period, Inferno may update it to be a smaller period to fit within an Subscription client test timeframe. During the interaction period, Inferno will send a heartbeat at regular intervals as defined by the period.",Heartbeat,,,,,TEST DESIGN: How many would we want to receive? At least 2?
92,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-definitions.html#root,94,"Subscription.channel.extension:heartbeatPeriod: If not present, a heartbeat notification is not sent.",SHALL,Server,,,,Yes,,Yes,,StructureDefinition-backport-subscription-definitions,root,,5.10.5,Heartbeat,,,,Create a Subscription without a heartbeat period and wait for notifications to come in for X seconds. Validate that some notifications but no heartbeats were received during that period.,"SIMULATED: If a client submits a subcription without a heartbeat period, no heartbeat notifications will be sent.",EMPTY,,,,,TEST DESIGN: how long would we need to wait to verify that heartbeats are never sent? What is a typical value for heartbeat period?
93,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-definitions.html#root,95,"Subscription.criteria.extension:filterCriteria: When multiple filters are applied, evaluates to true if all the conditions are met; otherwise it returns false. (i.e., logical AND). ",SHALL,Server,,,,Yes,,Yes,"Formal definitions are not available in R4, but testers have access to filter details and can verify filter application in the context of a specific subscription.",StructureDefinition-backport-subscription-definitions,root,,5.10.5,Notification Trigger,,,,,TESTER-DIRECTED: Inferno will rely on testers to provide appropriate notifications because generating notification that have the expected outcome within a client system is not generally possible for a testing tool like Inferno. Inferno will NOT check that the provided bundles meet the filter criteria.,,,,,,
94,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-definitions.html#root,96,Subscription.criteria.extension:filterCriteria: Keys can be either search parameters appropriate to the filtering resource or keys defined within the subscription topic.,SHALL,Client,,,,Yes,,Yes,"Formal definitions are not available in R4, but testers can attest that the search parameters sent are appropriate",StructureDefinition-backport-subscription-definitions,root,,5.10.5,Notification Trigger,,,,,TESTER-DIRECTED: Subscriptions that Inferno uses are provided by the tester and verified against the relevant requirements. Tester can decide within those requirements whether to include this element on a particular Subscription instance.,,,,,,
95,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-definitions.html#root,97,"Subscription.channel.extension:timeout: If present, the maximum amount of time a server will allow before failing a notification attempt. ",SHALL,Server,,,,Yes,,Yes,,StructureDefinition-backport-subscription-definitions,root,,5.10.5,Error Handling,,,,"Create a Subscription with an indicated timeout and a URL that will respond only after a time longer than the timeout for an event notification only. Wait for a notification on that subscription and after it is supposed to have timed out, make a $status request and validate that the status is error due to the timeout.","SIMULATED: Inferno will respond within the timeframe, unless it is experiencing unmanageable load.",EMPTY,,,,,"IG AUTHORS: How should this be used? Does the client request this timeout, or is the server adding this to signal to the client that they expect a response within a certain time-frame?"
96,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-definitions.html#root,98,"Subscription.channel.extension:maxCount: If present, the maximum number of triggering resources that will be included in a notification bundle (e.g., a server will not include more than this number of trigger resources in a single notification). Note that this is not a strict limit on the number of entries in a bundle, as dependent resources can be included.",SHALL,Server,,,,Yes,,Yes,Need to include attestation that multiple triggers have been hit and that a set of event notifications larger than the maxCount have been triggered.,StructureDefinition-backport-subscription-definitions,root,,5.10.5,Notification Content,,,,"Submit a subscription with maxCount specified as 1. Ask for an attestation that at least two tiggers have been hit together, then verify that instead of a single notification with both triggers that at least two notifications each with 1 event are received.",TESTER-DIRECTED: Inferno will rely on testers to provide appropriate notifications because generating notification that have the expected outcome within a client system is not generally possible for a testing tool like Inferno. These Bundles will be validated using the logic descriped in the Test Plan.,Add additional server validation to tester-provided notifications,,,,,
97,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,99,Parameters.parameter:topic.value[x]: This value SHOULD NOT be present when using empty payloads ,SHOULD NOT,Server,,,,Yes,,Yes,,,,,5.13.5,Notification Content - empty,,,,Create a warning if Parameters.parameter:topic.value[x] is included for notifications with the empty content type.,TESTER-DIRECTED: Inferno will rely on testers to provide appropriate notifications because generating notification that have the expected outcome within a client system is not generally possible for a testing tool like Inferno. These Bundles will be validated using the logic descriped in the Test Plan.,Add additional server validation to tester-provided notifications,,,,,
98,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,100,Parameters.parameter:topic.value[x]: This value … MAY be present when using id-only payloads,MAY,Server,,,,Yes,,No,"MAY requirement, support for which doesn't imply other requirements.",,,,5.13.5,Notification Content - id-only,,,,,TESTER-DIRECTED: Notifications that Inferno delivers are provided by the tester and verified against the relevant requirements. Tester can decide within those requirements whether this option is used or not.,,,,,,
99,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,101,Parameters.parameter:topic.value[x]: This value … SHOULD be present when using full-resource payloads.,SHOULD,Server,,,,Yes,,Yes,,,,,5.13.5,Notification Content - full-resource,,,,Create a warning if Parameters.parameter:topic.value[x] is not included for notifications with the full-resource content type.,TESTER-DIRECTED: Inferno will rely on testers to provide appropriate notifications because generating notification that have the expected outcome within a client system is not generally possible for a testing tool like Inferno. These Bundles will be validated using the logic descriped in the Test Plan.,Add additional server validation to tester-provided notifications,,,,,
100,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,102,Parameters.parameter:eventsSinceSubscriptionStart.value[x]: The total number of actual events which have been generated since the Subscription was created (inclusive of this notification) - regardless of how many have been successfully communicated. This number is NOT incremented for handshake and heartbeat notifications.,SHALL,Server,,,,Yes,,Yes,,,,,5.13.5,Notification Content,,,,"If populated on a subcription status instance with a notification entry in a notification request, check that the number is in-line with the event number of at least one entry.",TESTER-DIRECTED: Inferno will rely on testers to provide appropriate notifications because generating notification that have the expected outcome within a client system is not generally possible for a testing tool like Inferno. These Bundles will be validated using the logic descriped in the Test Plan.,Add additional server validation to tester-provided notifications,,,,"I suspect we need to be careful here - may want to allow some fuzziness in case of concurrent events. If the $events operation is supported, we might be able to do better.",
101,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,103,Parameters.parameter:notificationEvent.part:eventNumber.value[x]: The sequential number of this event in this subscription context.,SHALL,Server,,,,Yes,,Yes,,,,,5.13.5,Notification Content,,,,Verify that the first event is 1 (or a low #) and that subsequent ones increase (mostly) linearly.,TESTER-DIRECTED: Inferno will rely on testers to provide appropriate notifications because generating notification that have the expected outcome within a client system is not generally possible for a testing tool like Inferno. These Bundles will be validated using the logic descriped in the Test Plan.,Add additional server validation to tester-provided notifications,,,,"I suspect we need to be careful here - may want to allow some fuzziness in case of concurrent events. If the $events operation is supported, we might be able to do better.",
102,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,104,Parameters.parameter:notificationEvent.part:eventFocus.value[x]: MAY contain a reference to a non-FHIR object.,MAY,Server,,,,Yes,,No,"MAY requirement, support for which doesn't imply other requirements.",,,,5.13.5,Notification Content,,,,,TESTER-DIRECTED: Notifications that Inferno delivers are provided by the tester and verified against the relevant requirements. Tester can decide within those requirements whether this option is used or not.,,,,,,
103,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,105,Parameters.parameter:notificationEvent.part:eventAdditionalContext.value[x]: MAY refer to non-FHIR objects.,MAY,Server,,,,Yes,,No,"MAY requirement, support for which doesn't imply other requirements.",,,,5.13.5,Notification Content,,,,,TESTER-DIRECTED: Notifications that Inferno delivers are provided by the tester and verified against the relevant requirements. Tester can decide within those requirements whether this option is used or not.,,,,,,
104,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,106,"id Parameter: At the Instance level, this parameter is ignored.",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,Invoke the $status operation on an instance and provide an id parameter with a different instance id. Validate that onlly the instance the operation is invoked on is returned.,SIMULATED: Inferno will ignore the id parameter when $status is invoked at the instance level and will not error if it is populated,Status API,,,,,
105,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,107,"id Parameter: At the Resource level … multiple  values are joined via OR (e.g., ""id1"" OR ""id2"").",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,Invoke the $status operation at the resource level and include two Subscription ids. Verify that both are returned in the response.,SIMULATED: Inferno will filter using the provided id value.,Status API,,,,,
106,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,108,"id Parameter: At the Resource level … In the absence of any specified ids, the server returns the status for all Subscriptions available to the caller.",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,Invoke the $status operation at the resource level without any specified ids. Verify that all Subscriptions associated with the session (via tags) are included.,SIMULATED: Inferno will start by only supporting one subscription at a time.,Status API,,,,,
107,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,109,"status Parameter: At the Instance level, this parameter is ignored.",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,Invoke the $status operation on an instance and provide a status parameter value different from the current status of that Subscription. Verify that the status of the subscription is still returned.,SIMULATED: Inferno will ignore the status parameter when $status is invoked at the instance level and will not error if it is populated,Status API,,,,,
108,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,110,"status Parameter: At the resource level, … Multiple values are joined via OR (e.g., ""error"" OR ""off"").",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,"Invoke the $status operation at the resource level with multiple status value, including at least one that a Subscription is known to have. Verify that the returned subscriptions all have one of the identified values and that the known Subscription is returned.",SIMULATED: Inferno will filter using the provided status value.,Status API,,,,,
109,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,111,"status Parameter: At the resource level, … In the absence of any specified status values, the server does not filter contents based on the status.",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,Invoke the $status operation at the resource level without any status values and verify that errored Subscriptions are returned.,SIMULATED: Inferno will not filter on status when none is provided.,Status API,,,,,
110,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,112,"return Parameter: The operation returns a bundle containing one or more subscription status resources, one per Subscription being queried. The Bundle type is ""searchset"".",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,Check the response of a status operation verifying that it is a search set bundle and that each instance returned conforms to the Subscription status profile using the HL7 validator.,SIMULATED: Inferno will build a SubscriptionStatus parameter instance for the Subscription currently under test.,Status API,,,,,
111,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/channels.html#rest-hook-1,113,Server may send notifications of type event-notification at any time.,MAY,Server,,,,Yes,,Yes,,channels,rest-hook-1,,2.4.0.1,Notification Delivery - Rest Hook,,,,Inferno will listen for event notifications until the tester indicates the ones to evaluate have been sent.,SIMULATED: Inferno will control the timing of the event notification sent after the subscription creation.,For Basic Workflow,Implemented,,,,
112,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/CapabilityStatement-backport-subscription-server-r4.html#subscription,114,[Subscription Resource] Conformance Expectation: SHALL,SHALL,Server,,,,Yes,,Yes,,CapabilityStatement-backport-subscription-server-r4,subscription,,5.2.1.1.2,CapabilityStatement,,,,Verify that the Subscription resource is present in the CapabilityStatement.,SIMULATED: Inferno will publish a static capability statement indicating support for the Subscription resource.,CapabilityStatement,,,,,
113,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-events.html,115,"	
The [$events] operation returns a valid notification bundle, with the first entry being the subscription status information resource. The bundle type is ""history"".",SHALL,Server,,,,Yes,,Yes,,,,,5.3.1,Events Operation,,,,Verify that the bundle returned from the $events operation is a history bundle with the subscription status instance as the first entry. (use general Subscription notification validation rules),SIMULATED: Inferno will provide an $events operation that includes the tester-provided event notification body.,Events API,,,,,
114,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-events.html,116,"[the content input indicates the] Requested content style of returned data. Codes from backport-content-value-set (e.g., empty, id-only, full-resource).",SHALL,Client,,,,Yes,,Yes,,,,,5.3.1,Events Operation,,,,"When testing that the client can invoke the $events operation, verify that the client provides a valid code for the content type.","SIMULATED: Inferno will make $events requests using the content type from the Subscription in question, which are restricted to these values.",,,,,,
115,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-events.html,117,"[the content input indicates the]  Requested content style of returned data [from the $events operation]…. This is a hint to the server what a client would prefer, and MAY be ignored.",MAY,Server,,,,Yes,,No,"MAY requirement, support for which doesn't imply other requirements.",,,,5.3.1,Events Operation,,,,,"TESTER-DIRECTED: Inferno will return the notification provided by the tester for the Subscription regardless of what value is provided in this input argument, so the tester can determine whether the input is ignored or not.",,,,,,
116,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-events.html,118,"[The eventsSinceNumber input indicates] The starting event number, inclusive of this event (lower bound).",SHALL,Server,,,,Yes,,Yes,,,,,5.3.1,Events Operation,,,,"Make an $events request with a lower bound indicated and verify that the lower bound # is included, but no lower.",SIMULATED: Inferno will filter using this logic,Events API,,,,,
117,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-events.html,119,"[The eventsUntilNumber input indicates] The ending event number, inclusive of this event (upper bound).",SHALL,Server,,,,Yes,,Yes,,,,,5.3.1,Events Operation,,,,"Make an $events request with an upper bound indicated and verify that the upper bound # is included, but no higher.",SIMULATED: Inferno will filter using this logic,Events API,,,,,
118,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/CapabilityStatement-backport-subscription-server-r4.html#summary,120,"
[servers] SHOULD support [profile]: Backported R5 Subscription [NOTE: narrative says SHALL, resource says SHOULD, future versions correct the narrative to SHOULD]",SHOULD,Server,,,,Yes,,Yes,,CapabilityStatement-backport-subscription-server-r4,summary,,5.2.1.1.2,CapabilityStatement,,,,Verify that the Subscription profile is indicated under the Subscription resource. Warning / optional fail if not.,SIMULATED: Inferno will publish a static capability statement indicating support for the referenced profile.,CapabilityStatement,,,,,
119,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/CapabilityStatement-backport-subscription-server-r4.html#summary,121,SHALL support the $status operation,SHALL,Server,,,,Yes,,Yes,,CapabilityStatement-backport-subscription-server-r4,summary,,5.2.1.1.2,CapabilityStatement,,,,Verify that the $status operation is listed under Subscription resource operations.,SIMULATED: Inferno will publish a static capability statement indicating support for the $status operation.,Status API,,,,actual status operation tested elsewhere,
120,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/CapabilityStatement-backport-subscription-server-r4.html#summary,122,MAY support the $events operation,MAY,Server,,,,Yes,,Yes,,CapabilityStatement-backport-subscription-server-r4,summary,,5.2.1.1.2,CapabilityStatement,,,,Verify that the $events operation is listed under Subscription resource operations.,SIMULATED: Inferno will publish a static capability statement indicating support for the $events operation.,Events API,,,,actual events operation tested elsewhere,
121,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/CapabilityStatement-backport-subscription-server-r4.html#summary,123,MAY support the $get-ws-binding-token operation,MAY,Server,,,,Yes,,No,Used for Websocket channels that Inferno does not currently support,CapabilityStatement-backport-subscription-server-r4,summary,,5.2.1.1.2,CapabilityStatement,,,,,NOT SIMULATED: Inferno will not include this operation in its CapabilityStatement as it doesn't support websocket Subscriptions at this time.,,,,,,
122,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/CapabilityStatement-backport-subscription-server-r4.html#summary,124,A Server SHALL be capable of returning a Subscription resource using: GET [base]/Subscription/[id],SHALL,Server,,,,Yes,,Yes,,CapabilityStatement-backport-subscription-server-r4,summary,,5.2.1.1.2,CapabilityStatement,,,,Verify that the read interaction is listed under the Subscription resource.,SIMULATED: Inferno will publish a static capability statement indicating support for Subscription read.,Subscription API,,,,actual read tested in 134,
123,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/CapabilityStatement-backport-subscription-server-r4.html#summary,125,A Server SHOULD be capable of creating a Subscription resource using either: POST [base]/Subscription or PUT [base]/Subscription/[id],SHOULD,Server,,,,Yes,,Yes,,CapabilityStatement-backport-subscription-server-r4,summary,,5.2.1.1.2,CapabilityStatement,,,,Verify that the Create interaction is listed under the Subscription resource,SIMULATED: Inferno will publish a static capability statement indicating support for Subscription create.,CapabilityStatement,,,,,IG AUTHORS: conflicts with requirement 133. Which is correct?
124,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/CapabilityStatement-backport-subscription-server-r4.html#summary,126,A Server SHOULD be capable of modifying a Subscription resource using either: PUT [base]/Subscription/[id] or PATCH [base]/Subscription/[id],SHOULD,Server,,,,Yes,,Yes,,CapabilityStatement-backport-subscription-server-r4,summary,,5.2.1.1.2,CapabilityStatement,,,,Verify that the Update interaction is listed under the Subscription resource,SIMULATED: Inferno will publish a static capability statement indicating support for Subscription update.,Subscription API,,,,,
125,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/CapabilityStatement-backport-subscription-server-r4.html#summary,127,A Server SHOULD be capable of deleting a Subscription resource using: DELETE [base]/Subscription/[id],SHOULD,Server,,,,Yes,,Yes,,CapabilityStatement-backport-subscription-server-r4,summary,,5.2.1.1.2,CapabilityStatement,,,,Verify that the Delete interaction is listed under the Subscription resource,SIMULATED: Inferno will publish a static capability statement indicating support for Subscription delete.,Subscription API,,,,,
126,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/CapabilityStatement-backport-subscription-server-r4.html#summary,128,A Server [MAY] be capable of searching for Subscription resources using: GET [base]/Subscription/?[parameters],MAY,Server,,,,Yes,,Yes,Tested because there are requirements for search parameters if search is supported.,CapabilityStatement-backport-subscription-server-r4,summary,,5.2.1.1.2,CapabilityStatement,,,,,NOT SIMULATED: Inferno will publish a static capability statement that does not indicate support for Subscription search.,,,,,"MAY is interpreted over SHOULD for the following reasons:
- Not listed in the CapabiltiyStatement resource and future version of the narrative don't indicate support for search.
- there is a requirement for search parameter support suggesting that search is allowed in some cases",
127,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/CapabilityStatement-backport-subscription-server-r4.html#summary,129,"Search Parameter Summary: SHALL [support] url [narrative says SHOULD, resource says SHALL, future versions correct the narrative to SHALL]",SHALL,Server,,,,Yes,,Yes,,CapabilityStatement-backport-subscription-server-r4,summary,,5.2.1.1.2,CapabilityStatement,,,,,NOT SIMULATED: Inferno will publish a static capability statement that does not indicate support for Subscription search or any search parameters,,,,,,IG AUTHORS: CapabilityStatement requires support for search parameters but not for the search interaction - what is the intention?
128,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/CapabilityStatement-backport-subscription-server-r4.html#summary,130,Search Parameter Summary: SHOULD [support] status,SHOULD,Server,,,,Yes,,Yes,,CapabilityStatement-backport-subscription-server-r4,summary,,5.2.1.1.2,CapabilityStatement,,,,,NOT SIMULATED: Inferno will publish a static capability statement that does not indicate support for Subscription search or any search parameters,,,,,,IG AUTHORS: CapabilityStatement requires support for search parameters but not for the search interaction - what is the intention?
129,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4.html,131,[several SubscriptionStatus profile elements are flagged as must support],MAY,Server,,,,No,IG doesn't indicate what must support requirements are for the SubscriptionStatus profile (in contrast to the Subscription profile where they are provided),No,Not Verifiable,,,,5.13.1,Notification Content,,,,,NOT SIMULATED: No verification of subscription status must supports will be performed at this time,,,,,,"IG AUTHORS: What do must support flags on the R4 Backported R5 SubscriptionStatus profile mean? Must support flags in the other R4-related profiles are detailed in the must support section, but it does not discuss this profile."
130,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4.html,132,[several SubscriptionStatus profile elements are flagged as must support],MAY,Client,,,,No,IG doesn't indicate what must support requirements are for the SubscriptionStatus profile (in contrast to the Subscription profile where they are provided),No,Not Verifiable,,,,5.13.1,Notification Content,,,,,NOT SIMULATED: No verification of subscription status must supports will be performed at this time,,,,,,"IG AUTHORS: What do must support flags on the R4 Backported R5 SubscriptionStatus profile mean? Must support flags in the other R4-related profiles are detailed in the must support section, but it does not discuss this profile."
131,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/conformance.html#conformance-in-fhir-r4,133,"In order to claim conformance with this guide, a server…SHALL support the Subscription resource (...write).",SHALL,Server,,,,Yes,,Yes,,conformance,conformance-in-fhir-r4,,2.7.2,Subscription Creation,,,,Write a Subscription instance and validate an appropriate successful response.,SIMULATED: requests will be recorded for future evaluation,For Basic Workflow,Implemented,,,,"IG AUTHORS: create interaction is a SHOULD on the CapabilityStatement, which is in conflict with this requirement."
132,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/conformance.html#conformance-in-fhir-r4,134,"In order to claim conformance with this guide, a server…SHALL support the Subscription resource (read...).",SHALL,Server,,,,Yes,,Yes,,conformance,conformance-in-fhir-r4,,2.7.2,Subscription Access,,,,Read a Subscription instance.,"SIMULATED: Support reading of previously established Subscriptions for a session - using tags to find the list of Subscriptions and return whichever matches the requested id, if found.",Subscription API,Implemented,,,,
133,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/conformance.html#backport-filter-criteria-1,135,Servers supporting this guide SHALL be able to read values in this [backport-filter-criteria - https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-filter-criteria.html] extension.,SHALL,Server,,,,Yes,,Yes,,conformance,backport-filter-criteria-1,,2.7.2.2.2,Subscription Creation,,,,"Require that the tester provide a Subscription with a filter value. If the server accepts the Subscription, verify it can provide a notification based on it (no check of the specifics of the filter since not formally defined). If it fails, or modifies the Subscription to not include them, that is a signal it doesn't support filters, which is fine, too.","NOT SIMULATED: criteria not formalized in R4 subscriptions, so nothing to check",NONE,,,,"Emily's original: The user may include this extension in their inputted Subscription resource. If included, the test will extract the resource type included in this extension to be used in the notification validation test to make sure the notification is related to the correct resource the Subscription is focused on. Otherwise if not included, the resource type must manually be included as an input

Because filters and notification shapes are formally defined in SubscriptionTopics which are out of scope for R4, I think we want to stay away from these validations",
134,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/conformance.html#backport-filter-criteria-1,136,Servers supporting this guide...SHALL be able to apply filters [from the backport-filter-criteria - https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-filter-criteria.html extension] as described by any Subscription Topics the server advertises support for.,SHALL,Server,,,,Yes,,Yes,"Formal definitions are not available in R4, but testers have access to filter details and can verify filter application in the context of a specific subscription.",conformance,backport-filter-criteria-1,,2.7.2.2.2,Subscription Creation,,,,,TESTER-DIRECTED: Inferno will use notifications provided by testers and assume that they meet filter criteria and will not perform additional validation.,,,,,"Emily's original: The user may include this extension in their inputted Subscription resource. If included, the test will extract the resource type included in this extension to be used in the notification validation test to make sure the notification is related to the correct resource the Subscription is focused on. Otherwise if not included, the resource type must manually be included as an input

Because filters and notification shapes are formally defined in SubscriptionTopics which are out of scope for R4, I think we want to stay away from these validations",TEST DESIGN: Is this important enough that we would consider an attestation since we can't validate it mechanically?
135,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/conformance.html#profile-support-1,137,a conformant server…SHALL communicate all profile data elements that are mandatory by that profile’s StructureDefinition [for the R4/B Topic-Based Subscription profile],SHALL,Server,,,,,,,,conformance,profile-support-1,,,,,,,Read a Subscription instance and validate it using the HL7 validator.,"SIMULATED: Inferno will echo back Susbcriptions provided by the client, with small modifications e.g., to the status. The provided Subscriptions must themselves be conformant for the tests to pass.",,,,,from 56,
136,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/conformance.html#profile-support-1,138,a conformant server…SHALL communicate all profile data elements that are mandatory by that profile’s StructureDefinition [for the R4 Topic-Based Subscription Notification Bundle],SHALL,Server,,,,,,,,conformance,profile-support-1,,,,,,,Verify notification bundles,TESTER-DIRECTED: Inferno will use notifications provided by testers and assume that they meet filter criteria and will not perform additional validation.,,,,,,
137,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/conformance.html#profile-support-1,139,a conformant server…SHALL communicate all profile data elements that are mandatory by that profile’s StructureDefinition [for the R4 Backported R5 SubscriptionStatus],SHALL,Server,,,,,,,,conformance,profile-support-1,,,,,,,Verify notification status within Notification bundles,TESTER-DIRECTED: Inferno will use notifications provided by testers and assume that they meet filter criteria and will not perform additional validation.,,,,,,
